 3 18  0.876324178  1.18780769  0.177892235 -0.00362011814
 3 19  0.99952588  0.41781781 -0.363948876  0.00037227154
 3 20  0.825067266  0.660453096 -0.433716364  0.000216342985
 4 4 -1.10121021 -1.02320307 -0.171654059  0.00241925763
 4 5 -0.859324107 -0.69982088 -0.0921033795  0.00321589948
 4 6 -0.919809575 -0.75265025 -0.238622424  0.00144416182
 4 7 -0.221799907 -0.620679672 -0.548213915  0.00185049144
 4 8  0.843172794 -0.254970436  0.0095792618  0.00176841589
 4 9 -0.000749177993 -0.875544265 -0.185895057  0.00157212351
 4 10  0.190012012 -0.122183913 -0.359535492  0.00156258569
 4 11  0.641214585 -0.0597695388  0.685437623 -0.000793622981
 4 12  1.55597411  0.321646964  1.34339946 -0.00464938051
 4 13  0.608137269  0.360850633  0.453319057 -0.00204747589
 4 14  0.390293798  0.451100232  0.196850833 -0.00191689088
 4 15  0.759607895  0.0735226831  0.331048126 -0.00146389027
 4 16  0.613232403 -0.566181719 -0.119490873  0.000832628443
 4 17  0.452743788 -0.434428938 -0.130377182  0.00124114727
 4 18  1.18532297  0.834529252  0.37138293 -0.00448796155
 4 19  0.705305115 -0.517874377 -0.0788468539 -0.0002251786
 4 20  0.971304776  0.227488713 -0.180003837 -0.00230848041
 5 5 -2.20418598 -1.41574139 -0.0687958833  0.0136453185
 5 6 -2.06713943 -1.29411674 -0.189123055  0.0110639838
 5 7 -1.08962651 -0.809912723 -0.435127701  0.00627740722
 5 8 -0.488334966 -0.377370991  0.191803892  0.00150864908
 5 9 -0.993753316 -1.06124813  0.0765601011  0.00447324885
 5 10 -0.834251466 -0.476750153 -0.509694338  0.00801953126
 5 11 -0.0931000489 -0.106065521  0.687263013  0.000620947821
 5 12  0.780545975  0.664988524  0.857885838 -0.004296046
 5 13  0.407060072  0.478327854  0.547188268 -0.00252475486
 5 14 -0.673555856 -0.573143667  0.233142309  0.00198041531
 5 15  0.0502095667 -0.169066002  0.303521761  0.000329665467
 5 16  0.0883214346 -0.394061883 -0.0925207312  0.00107906318
 5 17  0.26341015 -0.19986267 -0.120849918 -4.92305415E-05
 5 18  0.467212946  0.569456805  0.414185714 -0.00285034911
 5 19  0.245243014 -0.149783917 -0.0627350382 -0.000141011224
 5 20  0.333498922 -0.0745538478 -0.135644007 -0.00104313389
 6 6 -2.17255022 -1.34471386 -0.394467697  0.0102553405
 6 7 -1.13548722 -0.713807643 -0.536870137  0.00553753166
 6 8 -0.202425558 -0.273430928  0.0125244217  0.00126528258
 6 9 -1.10361861 -0.963378142 -0.101365658  0.00379270874
 6 10 -0.723104906 -0.324662476 -0.62839432  0.00737453305
 6 11 -0.0967040429  0.0694586582  0.523139716 -0.000480537392
 6 12  1.11499738  0.918974971  0.730755978 -0.00598131738
 6 13  0.496842469  0.753377635  0.299567872 -0.00188493334
 6 14 -0.532469314 -0.311685396  0.166711492  0.00170101974
 6 15  0.296751044  0.0715852584  0.319630897  0.0002375967
 6 16  0.0739131047 -0.236444582 -0.182462311  0.000632944838
 6 17  0.0935711135  0.062645492 -0.298003857  0.000300170262
 6 18  0.644699084  0.756847823  0.244266112 -0.00276720154
 6 19  0.427183532 -0.0563784226 -0.150201775 -0.000199918769
 6 20  0.372725121  0.212487458 -0.280735372 -0.000887309407
 7 7 -0.378627989 -0.554664593 -0.6732896  0.00811383111
 7 8 -0.305909666  0.0487901007 -0.241509296  0.00234865911
 7 9 -0.401194473 -0.492331758 -0.460584632  0.00326407091
 7 10  0.233552736  0.0732294865 -0.681613629  0.00535885002
 7 11  0.0504172619  0.419501063  0.491012593 -0.000630529131
 7 12  1.33556471  0.847450948  0.875451418 -0.00440741966
 7 13  0.695261313  0.651019829  0.111177153 -0.00164087797
 7 14 -0.101409186 -0.0556679492 -0.0563342388  0.000860269576
 7 15  0.44122323  0.188975947  0.125776413 -0.000633403281
 7 16  0.295462424  0.272443219 -0.390117229  0.000572857206
 7 17  0.568228564  0.308406878 -0.422732817  0.000460624691
 7 18  1.12008889  1.21937584  0.076509833 -0.00422939745
 7 19  1.3010644  0.315926553 -0.173586622 -0.00213672414
 7 20  1.01590186  0.634262136 -0.293568579 -0.00137604037
 8 8 -0.11722755 -0.90187317 -0.0429611754  0.00451824418
 8 9 -0.0645526422 -0.30175809  0.255830302  0.000296377077
 8 10  0.564829744  0.233846168 -0.219932429  0.00110024011
 8 11  0.510959156  0.528259901  1.05660503 -0.000968284864
 8 12  1.96374076  1.02330695  1.77470964 -0.00557062991
 8 13  0.666575622  0.242203079  0.541189367 -0.00300679463
 8 14 -0.269884871 -0.400542347  0.428177447 -0.000199811536
 8 15  0.0952296552 -0.116512649  0.543483941 -0.000589503685
 8 16  0.557922727 -0.127528928 -0.0968560955 -0.00234050216
 8 17  0.524549238  0.181317098 -0.0688422471 -0.00277085259
 8 18  0.263713502  0.271706149  0.468881974 -0.00212317185
 8 19  0.534080741  0.165369077  0.101985252 -0.00524910172
 8 20  0.529908138  0.163829384 -0.0730120604 -0.00417556441
 9 9 -0.633964398 -1.02140202  0.0706944728  0.00284001757
 9 10  0.085513959 -0.263799355 -0.318038097  0.00317179013
 9 11  0.183337601 -0.083346147  0.769779592 -0.000785512819
 9 12  1.60568096  0.302184148  1.38140713 -0.00364153744
 9 13  0.76556679  0.26256809  0.521102663 -0.00284776605
 9 14  0.119087596 -0.303902099  0.355835399 -0.0011737215
 9 15  0.359181216 -0.215294356  0.374756412 -0.000467827208
 9 16  0.448319041 -0.738222792 -0.0760380543  0.00146579319
 9 17  0.414436795 -0.127284006 -0.128584724 -0.000274135462
 9 18  0.660512434  0.752296161  0.534877624 -0.00475960507
 9 19  0.295933779 -0.535468777  0.130845323  2.10283924E-05
 9 20  0.602138283 -0.182105412 -0.0690898278 -0.00272884102
 10 10  0.300563429  0.418518925 -0.779846633  0.0117784517
 10 11  0.694322151  0.743985021  0.481255096  0.00084200026
 10 12  1.85398838  1.57792708  0.832447336 -0.00456151198
 10 13  1.1898764  1.04911234  0.110284107 -0.00121491542
 10 14  0.307776587  0.230556004 -0.140623091  0.00107164745
 10 15  0.817768111  0.559835018  0.0179764272  0.00134140209
 10 16  1.00769346  0.567899579 -0.613704402  0.00234982977
 10 17  0.975401188  0.763769635 -0.608235578  0.00132214216
 10 18  1.10156972  1.31636376 -0.0744476488 -0.0020281873
 10 19  1.18272193  0.872288428 -0.543104695  0.000819666796
 10 20  1.11361668  0.905625182 -0.688362179  0.000982790515
 11 11  1.13496731  0.724469723  1.5195294  0.000380672305
 11 12  1.75646303  1.81224429  2.72838413 -0.00399403531
 11 13  1.11449779  1.06938598  1.34097146 -0.00205684464
 11 14  0.702954997  0.47152316  1.04800688 -0.000129628723
 11 15  1.20928615  0.642878885  1.22423428 -0.000234673313
 11 16  1.48480755  1.07931091  0.705022929 -0.0029686072
 11 17  0.88467211  0.71332574  0.713334582 -0.00337633431
 11 18  1.25819507  1.04000595  1.26381093 -0.00342790505
 11 19  1.47997043  1.36273455  0.76672456 -0.00353969226
 11 20  1.3833035  1.24705926  0.861265001 -0.00412297799
 12 12  4.06336602  2.37088129  5.88672762 -0.00775208009
 12 13  2.80979472  1.31862822  1.5984143 -0.00662741669
 12 14  1.49590195  0.863437207  1.50314009 -0.00517742751
 12 15  2.17659574  1.14111008  1.91662433 -0.00509814632
 12 16  2.36320796  1.58724324  0.992008426 -0.00711975459
 12 17  2.23148559  1.33984096  0.862354991 -0.00580594986
 12 18  2.43988443  1.8386488  1.80302552 -0.00767050528
 12 19  3.18466661  1.64656184  1.05753972 -0.00772151389
 12 20  2.66660321  1.44603693  1.07032353 -0.00758721452
 13 13 -0.178022626  0.491990552  0.417914837 -0.000216587059
 13 14 -0.0413470512  0.0816388056  0.526906801 -0.00166968733
 13 15  0.548711389  0.142443649  0.718887224 -0.00267713097
 13 16  0.837324308  0.506977882  0.0235024336 -0.00261955026
 13 17  0.896205415  0.250574849  0.243535936 -0.00211855689
 13 18  0.678763446  0.853866673  0.492093769 -0.00180423508
 13 19  1.42978751  0.634345475 -0.0137605647 -0.00295528718
 13 20  1.64666309  0.527932024  0.124770613 -0.00386825539
 14 14 -0.28073909 -0.949154487  0.408413867 -0.000415185106
 14 15  0.214483622 -0.362674891  0.482737133 -0.000854370204
 14 16 -0.0143388244 -0.377535333  0.0722577617 -0.00192416176
 14 17  0.495166921 -0.442690109  0.0140737817 -0.00146507013
 14 18  0.561246632  0.257735152  0.513794649 -0.0017384822
 14 19  0.0500441469 -0.349766811  0.0781586207 -0.00293774208
 14 20  0.566135607 -0.0997356586  0.0769698539 -0.00260222855
 15 15  0.465911272 -0.0130177029  0.69238494 -0.000483923199
 15 16  0.671472949  0.0479063158  0.156399727 -0.00266895732
 15 17  0.592102591  0.00356617363  0.176896853 -0.00279480917
 15 18  0.587128306  0.644809569  0.776379065 -0.0014183982
 15 19  0.850330586 -0.0322297654  0.126248038 -0.0029708437
 15 20  0.793049371  0.217017474  0.138348053 -0.00306210199
 16 16  1.04921479  0.374654419 -0.294782246 -0.00317153952
 16 17  0.847530229 -0.0884046425 -0.608741158 -0.000942434158
 16 18  0.53706962  0.0728410543 -0.240072221  0.000619161674
 16 19  1.45609269  0.428657693 -0.259652037 -0.0044943649
 16 20  0.424342649 -0.505631486 -0.930366652  0.00417851374
 17 17  1.23384197  0.0739142576 -0.651286639  7.79486987E-05
 17 18  1.0575022  0.474403677 -0.0224594382 -0.003149204
 17 19  0.836396075  0.0592557818 -0.626170482 -0.00122788212
 17 20  0.990792262  0.495516069 -0.692472854 -0.00109844047
 18 18  1.28722721  1.4282995  0.529563756 -0.0068883054
 18 19  0.545945668  0.295937719 -0.139372709  0.000595536532
 18 20  1.36567044  1.20996472 -0.00398863784 -0.00712810517
 19 19  1.13912651  0.296337641 -0.127012719 -0.00529189922
 19 20  0.21715839 -0.403349205 -0.916366922  0.00411092792
 20 20  2.42130129  0.650193375 -0.639525679 -0.00458893152
